comments,star,movie_cht,movie_eng
無剪接、廣角鏡貼著拍攝，感覺身歷其境。,5,神鬼獵人,      The Revenant
2.5小時身歷其境的深刻感動，看得出這部電影拍得很用心，很辛苦，不可錯過!,5,神鬼獵人,      The Revenant
很好看，演技、劇情、場景都很棒！,5,神鬼獵人,      The Revenant
很喜愛李奧納多演技、雪景及有買咖啡提神的再去看二輪片，否則會花錢去睡覺XD,3,神鬼獵人,      The Revenant
"Well..如果你看不懂這部！或覺無聊！
請先思考下面這句！！
代表你從未用心於生活上，只用腦袋狂妄批判過活....
《腦袋掌控表相、心靈感受本質》",5,神鬼獵人,      The Revenant
好看,5,神鬼獵人,      The Revenant
秀演技而已 劇情有夠爛,1,神鬼獵人,      The Revenant
明明就很好看,5,神鬼獵人,      The Revenant
很適合靜下心來觀賞的電影，我覺得非常好看,5,神鬼獵人,      The Revenant
難看斃了⋯悶⋯看到睡著⋯旁邊的人還看ㄧ半就走了⋯浪費錢⋯浪費人生,1,神鬼獵人,      The Revenant
超級好看 超級壯觀 大推👍🏻,5,神鬼獵人,      The Revenant
"由於整部戲很多畫面太美,而導致我一度想要去找周公,但是看到血腥部分人又回來了,有些地方真的是挺噁心的...另外人性的醜陋描述得很好 嗯...總之,值得一看",5,神鬼獵人,      The Revenant
推，場景很美，故事好看，演技真的太棒了。,5,神鬼獵人,      The Revenant
可以得奧斯卡男主角獎,5,神鬼獵人,      The Revenant
這部片有深度，畫面很美，但是不是我喜歡的電影。如果是想看動作片的人一定會覺得失望。劇情雖然很單薄，但是情感上的表達我認為算是強烈。片名很爛，照英文翻應該比較讓人看得懂：復仇。一部需要慢慢發酵的電影，時不時就會想到一下。,4,神鬼獵人,      The Revenant
闡述了相當多議題..震撼與嚴肅...讚嘆生命與人類的渺小~,5,神鬼獵人,      The Revenant
好看~ 但真的不適合喜歡爽片的朋友們，很有深度跟意境,5,神鬼獵人,      The Revenant
風景美麗，拍攝手法看到想頭昏，不推薦…下檔再租借看比較划算,2,神鬼獵人,      The Revenant
片子又臭又長主角開掛 怎樣都不會死看到一半真的很想走人,1,神鬼獵人,      The Revenant
快叫我奧斯卡影帝啊！！！！！已槓龜４次的李奧納多皮卡丘~ＸＤ,5,神鬼獵人,      The Revenant
首先  愛看爽片的人不推  但是李奧粉一定要看  在李奧納多出色的演技 再加上鳥人導演的功力  本片絕對是十大佳片啦!!!!!!其中不忘暴力與血腥畫面  在攻擊葛萊斯的那頭雄也栩栩如生  更不用說皮膚上的傷口和李奧納多的演技了  這部片的節奏比較慢  不適合愛看快節奏的人  甚至我在看之前  我叔叔說:[這部片就是看風景  是有沙小好看的啦]  很明顯的他錯了(不是在罵他) 有時候會拍一下啦  但不會太久。分數:9/10  希望李奧獲得奧斯卡獎,5,神鬼獵人,      The Revenant
就是好看,5,神鬼獵人,      The Revenant
"裡面除了演技和風景其他的真的還好~還說媲美星際效應看完了真的是...而且沒什麼高潮起伏,不怕無聊的人真的別去看因為有點無聊",2,神鬼獵人,      The Revenant
讚，,5,神鬼獵人,      The Revenant
好看的落淚,5,神鬼獵人,      The Revenant
電影！請記得大家是以看電影為重點進戲院的，看電影的目的無非是要在觀看的過程中得到感動. 激勵. 各種感官的享受！而不是在欽佩李的演技與付出之餘驚覺這部片已經結束了,1,神鬼獵人,      The Revenant
場景絕美 手段跟呈現逼真 李奧納多 演技無話可說！是用心感受的好片,5,神鬼獵人,      The Revenant
各方面都不錯!就是節奏有點慢~~~,4,神鬼獵人,      The Revenant
"寫實到一個不行~光跟熊幹架那一段我就佩服的很,最後打鬥也是很寫實的物理表現",5,神鬼獵人,      The Revenant
風景絕美，電影寫實，但劇情真得很簡單，說緊湊好像也還好~但最近好像好像沒什麼別的電影可以看，所以...五顆星,5,神鬼獵人,      The Revenant
好看，看電影的動機是因人而異，姐就是為了看李帥演技而進場的！少在那自以為很懂電影似的說劇情拖又怎樣的～明明就只會看爽片硬要看劇情片，自己雷要怪誰？導演的運鏡、自然光的拍攝都讓整部片身歷其境這樣都能看到睡著的還是去看打打殺殺的爽片就好！！,5,神鬼獵人,      The Revenant
太寫實了...,5,神鬼獵人,      The Revenant
看了沒劇情的風景片,2,神鬼獵人,      The Revenant
"遇熊那段~看到後面有點不忍心看~ 心想咬完沒阿~ 這樣了怎麼活阿= =""主角真是堅忍不拔....... 最後主角畫面啥意思?  到底有沒有掛??",4,神鬼獵人,      The Revenant
雖然整部戲偏於平緩，但李奧納多飾演的不是英雄，所以這樣的進度我是可以接受的，不得不誇獎他演技真好，好幾次我都好像能感受他的痛，風景也非常壯麗飄渺，還是很推薦唷！,5,神鬼獵人,      The Revenant
我以為我看的是Discovery頻道，浪費了我2.5個小時的生命,1,神鬼獵人,      The Revenant
